# Library Edge Reference (316 edges)
# Generated from 30 sessions
# These account for ~92% of branch executions per tick
# * = variable edge (std > 0.01)
# ====================================================================================================

## __clock_gettime (func_id=47, 1 edges)
  * 101:1583:1585        | mean=  12.04 | std=  0.27 | CV= 0.02 | range=[12,14] | sessions=1/30
  * 101:1592:1625        | mean=  12.04 | std=  0.27 | CV= 0.02 | range=[12,14] | sessions=1/30
  * 101:384:418          | mean=  11.04 | std=  0.27 | CV= 0.02 | range=[11,13] | sessions=1/30
  * 101:435:513          | mean=  11.04 | std=  0.27 | CV= 0.02 | range=[11,13] | sessions=1/30
  * 101:1630:1638        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:1654:1674        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:2456:2465        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:2538:6568        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:6596:6598        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:6618:6620        | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:7077:147         | mean=   9.02 | std=  0.14 | CV= 0.02 | range=[9,10] | sessions=1/30
  * 101:6767:6769        | mean=   8.97 | std=  0.26 | CV= 0.03 | range=[8,10] | sessions=1/30
  * 101:7054:7056        | mean=   8.97 | std=  0.26 | CV= 0.03 | range=[8,10] | sessions=1/30
  * 101:1765:2226        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:2239:2267        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:2277:2293        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:2330:2332        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:2340:2397        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:6631:6633        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:6638:6756        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:6792:6917        | mean=   8.02 | std=  0.14 | CV= 0.02 | range=[8,9] | sessions=1/30
  * 101:2404:2406        | mean=   6.98 | std=  0.23 | CV= 0.03 | range=[6,8] | sessions=1/30
  * 101:2447:2449        | mean=   6.98 | std=  0.23 | CV= 0.03 | range=[6,8] | sessions=1/30
  * 101:2492:2512        | mean=   6.98 | std=  0.23 | CV= 0.03 | range=[6,8] | sessions=1/30
  * 101:6925:7043        | mean=   6.98 | std=  0.23 | CV= 0.03 | range=[6,8] | sessions=1/30
  * 101:326:351          | mean=   6.04 | std=  0.27 | CV= 0.05 | range=[6,8] | sessions=1/30
  * 101:200:840          | mean=   3.02 | std=  0.14 | CV= 0.05 | range=[3,4] | sessions=1/30
  * 101:843:9042         | mean=   3.02 | std=  0.14 | CV= 0.05 | range=[3,4] | sessions=1/30
  * 101:1630:1632        | mean=   3.02 | std=  0.14 | CV= 0.05 | range=[3,4] | sessions=1/30
  * 101:1636:9042        | mean=   3.02 | std=  0.14 | CV= 0.05 | range=[3,4] | sessions=1/30
  * 101:2492:2494        | mean=   2.04 | std=  0.19 | CV= 0.09 | range=[2,3] | sessions=1/30
  * 101:2500:2512        | mean=   2.04 | std=  0.19 | CV= 0.09 | range=[2,3] | sessions=1/30
  * 101:6925:6927        | mean=   2.04 | std=  0.19 | CV= 0.09 | range=[2,3] | sessions=1/30
  * 101:6965:7015        | mean=   2.04 | std=  0.19 | CV= 0.09 | range=[2,3] | sessions=1/30
  * 101:7024:7026        | mean=   2.04 | std=  0.19 | CV= 0.09 | range=[2,3] | sessions=1/30
  * 101:223:294          | mean=   2.02 | std=  0.14 | CV= 0.07 | range=[2,3] | sessions=1/30
    101:224:226          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30
  * 101:2404:2450        | mean=   1.04 | std=  0.19 | CV= 0.18 | range=[1,2] | sessions=1/30
    101:384:386          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:394:418          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:435:437          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:450:452          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:489:513          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:1765:2000        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:2024:2026        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:2030:2450        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:6631:6756        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:6792:6794        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:6799:6917        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:336:351          | mean=   2.00 | std=  0.00 | CV= 0.00 | range=[2,2] | sessions=1/30
    101:6767:6782        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    101:7054:7069        | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30

## vsnprintf (func_id=106, 5 edges)
    106:123:138          | mean=   2.00 | std=  0.00 | CV= 0.00 | range=[2,2] | sessions=29/30
  * 106:39:41            | mean=   2.02 | std=  0.14 | CV= 0.07 | range=[2,3] | sessions=1/30
  * 106:108:151          | mean=   2.02 | std=  0.14 | CV= 0.07 | range=[2,3] | sessions=1/30
    106:39:85            | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    106:108:110          | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30

## waxi_sdk_log_extended (func_id=46, 1 edges)
    46:43:62             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30

## writev (func_id=83, 6 edges)
    83:31:46             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30
    83:69:71             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30
    83:86:96             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30
    83:92:94             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    83:107:109           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30
    83:145:298           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30

# Summary:
# Total library edges: 316
# Mean library branches per tick: 3627
