# Controller + Math Edge Reference (318 edges)
# Generated from 30 sessions
# * = variable edge (std > 0.01)
# ====================================================================================================

## __rem_pio2 (func_id=72, 20 edges)
    22:1287:1289         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=11/30 | zero=0.0%
    22:1287:1311         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=15/30 | zero=0.0%
    22:1309:1633         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=11/30 | zero=0.0%
    22:1375:1377         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=15/30 | zero=0.0%
    22:1375:1399         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1397:1632         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=15/30 | zero=0.0%
    22:1520:3268         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1562:1564         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1562:1679         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1600:1602         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1634:2765         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=18/30 | zero=0.0%
    22:1676:1678         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1676:1806         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1714:1716         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1762:1764         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1762:1803         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1801:3267         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1889:1891         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1889:1930         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1928:2764         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:1953:1955         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:1953:2035         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2033:3266         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2093:2095         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2093:2175         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2173:2175         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2173:2446         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2173:2763         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2283:2285         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2283:2738         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2368:2370         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2368:2738         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2488:2490         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=15/30 | zero=0.0%
    22:2488:2735         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2532:2534         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2532:3265         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2617:2619         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2617:3265         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2681:2683         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=8/30 | zero=0.0%
    22:2681:2734         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=12/30 | zero=0.0%
    22:2736:2738         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:2736:2762         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:2736:3264         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:3097:3099         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=4/30 | zero=0.0%
    22:3097:3151         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:3177:3263         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:3220:3222         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=8/30 | zero=0.0%
    22:3220:3297         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:3364:3366         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:3379:3397         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:3393:3395         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:3408:3426         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    22:3643:3741         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    22:3672:3770         | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%

## turn_off_with_delay (func_id=35, 16 edges)
    35:8:10              | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:19:21             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    35:20:22             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:20:46             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:24:26             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:24:46             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:27:29             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    35:51:53             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:51:100            | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:55:57             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:55:100            | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:69:71             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:69:86             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:105:107           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:105:119           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%
    35:110:112           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=29/30 | zero=0.0%

## turn_on_with_delay (func_id=34, 25 edges)
  * 34:8:10              | mean=   2.93 | std=  0.36 | CV= 0.12 | range=[1,3] | sessions=30/30 | zero=0.0%
  * 34:19:21             | mean=   1.78 | std=  0.67 | CV= 0.37 | range=[1,3] | sessions=29/30 | zero=0.0%
  * 34:19:46             | mean=   1.42 | std=  0.50 | CV= 0.35 | range=[1,3] | sessions=29/30 | zero=0.0%
    34:20:22             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:20:46             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:24:26             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=30/30 | zero=0.0%
  * 34:24:46             | mean=   1.46 | std=  0.50 | CV= 0.34 | range=[1,3] | sessions=30/30 | zero=0.0%
    34:51:53             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:51:100            | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
  * 34:52:54             | mean=   1.42 | std=  0.50 | CV= 0.35 | range=[1,3] | sessions=29/30 | zero=0.0%
  * 34:52:102            | mean=   1.46 | std=  0.50 | CV= 0.34 | range=[1,3] | sessions=29/30 | zero=0.0%
    34:55:57             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:55:100            | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
  * 34:57:59             | mean=   1.25 | std=  0.43 | CV= 0.35 | range=[1,3] | sessions=29/30 | zero=0.0%
  * 34:57:102            | mean=   1.01 | std=  0.08 | CV= 0.08 | range=[1,2] | sessions=29/30 | zero=0.0%
    34:69:71             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:69:86             | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
  * 34:71:73             | mean=   1.15 | std=  0.36 | CV= 0.31 | range=[1,3] | sessions=29/30 | zero=0.0%
  * 34:71:88             | mean=   1.00 | std=  0.05 | CV= 0.05 | range=[1,2] | sessions=29/30 | zero=0.0%
    34:105:107           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:105:119           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
    34:110:112           | mean=   1.00 | std=  0.00 | CV= 0.00 | range=[1,1] | sessions=1/30 | zero=0.0%
  * 34:112:114           | mean=   1.01 | std=  0.08 | CV= 0.08 | range=[1,2] | sessions=29/30 | zero=0.0%
  * 34:112:129           | mean=   1.46 | std=  0.50 | CV= 0.34 | range=[1,3] | sessions=29/30 | zero=0.0%
  * 34:116:118           | mean=   1.01 | std=  0.08 | CV= 0.08 | range=[1,2] | sessions=29/30 | zero=0.0%

## waxi_end_access (func_id=27, 2 edges)
    27:101:169           | mean=   2.00 | std=  0.00 | CV= 0.00 | range=[2,2] | sessions=30/30 | zero=0.0%
  * 31:101:169           | mean=   1.00 | std=  0.01 | CV= 0.01 | range=[1,2] | sessions=30/30 | zero=0.0%

# Summary:
# Total controller+math edges: 318
# Variable edges (std > 0.01): 32
# Constant edges: 286
# Mean controller+math branches per tick: 334
